"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
350.5 149 0.882135886448332 0.264640791455157 0.841383049191533 0.259090697847995
348.9 150 0.882135886448332 0.264640791455157 0.835823565526215 0.25929740081828
347.3 151 0.882135886448332 0.264640791455157 0.830074613702769 0.259585981381637
345.7 152 0.886499292903381 0.264177279849455 0.824146135418884 0.25995326848721
344.2 153 0.886499292903381 0.264177279849455 0.818048072372247 0.260396091084142
342.6 154 0.886499292903381 0.264177279849455 0.811790366260545 0.260911278121577
341.1 155 0.886499292903381 0.264177279849455 0.805382958781468 0.261495658548661
339.6 156 0.886499292903381 0.264177279849455 0.798835791632703 0.262146061314536
338.1 157 0.886499292903381 0.264177279849455 0.792158806511937 0.262859315368347
336.7 158 0.886499292903381 0.264177279849455 0.785361945116859 0.263632249659238
335.2 159 0.88087714186196 0.263700525151774 0.778455149145157 0.264461693136353
333.8 160 0.904697938503654 0.253891502282278 0.771448360294518 0.265344474748836
332.4 161 0.904697938503654 0.253891502282278 0.76435152026263 0.266277423445832
331 162 0.904697938503654 0.253891502282278 0.757174570747182 0.267257368176483
329.6 163 0.904697938503654 0.253891502282278 0.749927453445861 0.268281137889936
328.3 164 0.900570104424512 0.25507832179241 0.742620110056355 0.269345561535333
326.9 165 0.900570104424512 0.25507832179241 0.735262482276352 0.270447468061818
325.6 166 0.900570104424512 0.25507832179241 0.72786451180354 0.271583686418536
324.3 167 0.900570104424512 0.25507832179241 0.720436140335607 0.272751045554632
323 168 0.819626589457331 0.265865140244363 0.71298730957024 0.273946374419247
321.7 169 0.819626589457331 0.265865140244363 0.705527961205128 0.275166501961529
320.4 170 0.819626589457331 0.265865140244363 0.698068036937959 0.276408257130619
319.1 171 0.817886007056936 0.266234047157372 0.69061747846642 0.277668468875662
317.9 172 0.817886007056936 0.266234047157372 0.683186227488199 0.278943966145803
316.7 173 0.689091173176411 0.27677447272622 0.675784225700984 0.280231577890185
