"LET" "Energy" "Alpha" "Sqrt(Beta)" "Alpha_Fit" "Beta_Fit"
171.2 1.8 0.920220083117753 0.0192395205146427 0.877848951356176 0.0383255744718631
164.6 1.9 0.844199574545554 0.0300021769267637 0.844289185362938 0.0397986707667531
158.5 2 0.649697362525077 0.0744661990352251 0.813494317656749 0.0411816702585669
152.9 2.1 0.801858864282719 0.0420177943009609 0.78533888230343 0.0424786109238649
147.7 2.2 0.837817561417429 0.0350029531157916 0.759697413368805 0.0436935307392079
142.9 2.3 1.10511973914699 0 0.736444444918696 0.0448304676811565
138.5 2.4 0.909958496445319 0.0211100806395949 0.715454511018925 0.0458934597262712
134.3 2.5 0.92633570255486 0.023185415348592 0.696602145735316 0.0468865448511126
130.4 2.6 0.888117319502111 0.0376170210768699 0.67976188313369 0.0478137610322413
126.8 2.7 0.739271487083221 0.0527342877221516 0.664808257279871 0.0486791462462179
123.3 2.8 0.741579699012925 0.0521253954209413 0.651615802239681 0.0494867384696031
120.1 2.9 0.744865846351539 0.049574377703727 0.640059052078943 0.0502405756789575
117.1 3 0.656639819643757 0.0705108157267432 0.630012540863479 0.0509446958508415
114.2 3.1 0.601583521020377 0.0902954946592085 0.621350802659112 0.0516031369618159
111.5 3.2 0.482764877506816 0.111833710875451 0.613948371531664 0.0522199369884413
108.9 3.3 0.423399708208071 0.0977274947962423 0.607679781546959 0.0527991339072781
106.5 3.4 0.488957528346359 0.109368143061594 0.602419566770819 0.0533447656948872
104.1 3.5 0.488957528346359 0.109368143061594 0.598042261269066 0.0538608703278289
101.9 3.6 0.599106896557832 0.0760845039467756 0.594422399107522 0.054351485782664
99.79 3.7 0.599106896557832 0.0760845039467756 0.591434514352012 0.0548206500359531
97.76 3.8 0.548355427770166 0.0812881307119338 0.588953141068357 0.0552724010642566
95.83 3.9 0.53570671132973 0.0969793353434187 0.586852813322379 0.0557107768441354
93.98 4 0.588327992126818 0.0847448181999335 0.585008065179902 0.0561398153521499
92.21 4.1 0.597290919779655 0.080297276523471 0.583293430706748 0.0565635545648607
90.51 4.2 0.589421788376499 0.058430367322223 0.581604353945957 0.0569853597492033
88.88 4.3 0.582200031303819 0.0502655183501343 0.57991991884944 0.0574059053336125
87.31 4.4 0.593625588505935 0.0488865407683083 0.578240119346324 0.0578251930368978
85.8 4.5 0.593625588505935 0.0488865407683083 0.576564949365737 0.0582432245778688
84.35 4.6 0.593625588505935 0.0488865407683083 0.574894402836807 0.0586600016753352
82.96 4.7 0.615083014910402 0.0446190240229641 0.573228473688663 0.0590755260481067
81.61 4.8 0.607996695850702 0.0484146324470386 0.57156715585043 0.0594897994149926
80.31 4.9 0.607996695850702 0.0484146324470386 0.569910443251239 0.0599028234948027
79.06 5 0.598857007723294 0.044499464160338 0.568258329820216 0.0603146000063466
77.84 5.1 0.592217041574073 0.0514857121076664 0.566610809486489 0.0607251306684339
